時間,電廠1,電廠2,電廠3,電廠4,電廠5,電廠6,電廠7,電廠8
2021/07/01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/01 05:00:00,8.78,0.0,0.0,0.0,0.0,0.0,171.28,0.0
2021/07/01 06:00:00,84.7,1.82,2.05,1.44,1.5,12.8,2453.53,0.03
2021/07/01 07:00:00,237.42,74.59,81.02,103.34,48.57,522.4,6773.24,19.76
2021/07/01 08:00:00,329.5,200.14,216.39,361.22,214.5,1661.6,8533.52,45.63
2021/07/01 09:00:00,442.66,318.12,344.64,853.36,589.95,5174.6,10077.7,63.98
2021/07/01 10:00:00,373.04,710.66,769.01,1448.22,773.52,7675.8,12317.77,153.96
2021/07/01 11:00:00,372.98,699.65,699.34,1439.18,855.76,8540.8,10321.19,169.81
2021/07/01 12:00:00,374.88,310.43,326.06,1311.54,888.91,8641.4,12208.95,117.24
2021/07/01 13:00:00,523.18,223.1,231.52,1382.64,827.27,7965.8,14950.98,141.71
2021/07/01 14:00:00,544.7,168.0,175.55,1116.44,692.03,6529.6,13108.62,150.57
2021/07/01 15:00:00,258.18,197.49,217.14,709.92,405.4,4262.8,9463.95,111.05
2021/07/01 16:00:00,59.62,51.38,55.99,252.48,161.34,1442.6,4965.8,41.41
2021/07/01 17:00:00,70.0,2.74,3.09,20.34,12.69,91.8,1165.0,3.0
2021/07/01 18:00:00,7.94,0.0,0.0,0.0,0.0,0.0,202.88,0.0
2021/07/01 19:00:00,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/02 05:00:00,8.14,0.0,0.0,0.0,0.0,0.0,112.05,0.0
2021/07/02 06:00:00,65.18,0.0,0.0,2.66,0.94,14.0,1522.56,3.66
2021/07/02 07:00:00,172.22,12.06,12.95,174.8,59.54,951.8,4275.02,159.2
2021/07/02 08:00:00,266.42,106.1,112.41,631.04,352.68,3661.2,5986.36,534.48
2021/07/02 09:00:00,392.94,113.7,123.22,1047.42,600.53,6157.8,6156.39,444.76
2021/07/02 10:00:00,384.06,201.9,217.14,1346.06,770.65,7754.8,7100.95,1129.75
2021/07/02 11:00:00,402.74,283.09,305.11,1484.28,863.95,8574.0,9396.72,983.52
2021/07/02 12:00:00,606.74,323.68,349.42,1498.7,887.07,8541.6,7819.43,483.68
2021/07/02 13:00:00,311.12,429.28,458.53,1361.28,837.23,7776.6,7091.53,1180.95
2021/07/02 14:00:00,84.42,268.53,286.99,1103.2,705.57,6465.2,5671.86,533.3
2021/07/02 15:00:00,165.68,101.44,109.24,708.1,414.71,4263.6,4633.11,378.6
2021/07/02 16:00:00,101.2,19.11,21.6,260.56,162.68,1466.2,3008.57,132.23
2021/07/02 17:00:00,42.42,0.57,0.88,23.22,13.26,96.8,797.53,11.11
2021/07/02 18:00:00,4.92,0.0,0.0,0.0,0.0,0.0,410.97,0.0
2021/07/02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/03 05:00:00,2.88,0.0,0.0,0.0,0.0,0.0,126.28,0.0
2021/07/03 06:00:00,62.08,0.2,0.41,2.34,1.62,12.4,1564.06,0.09
2021/07/03 07:00:00,138.38,77.8,89.7,170.58,65.67,933.2,4160.7,28.94
2021/07/03 08:00:00,174.72,385.75,419.02,600.22,324.87,3448.8,4317.27,76.17
2021/07/03 09:00:00,352.66,428.65,474.02,1003.36,577.65,5908.6,8729.25,143.02
2021/07/03 10:00:00,566.14,712.29,786.34,1306.14,752.99,7539.2,12032.22,158.98
2021/07/03 11:00:00,582.84,686.38,675.74,1445.5,853.35,8351.8,7154.23,173.61
2021/07/03 12:00:00,579.76,333.19,355.28,1469.26,876.36,8435.0,6847.85,154.98
2021/07/03 13:00:00,422.18,125.19,134.59,1333.26,823.16,7818.4,11001.91,94.08
2021/07/03 14:00:00,431.56,50.55,54.91,1089.78,688.78,6407.8,12435.39,89.39
2021/07/03 15:00:00,229.88,30.6,35.07,698.18,406.7,4185.8,9072.18,41.01
2021/07/03 16:00:00,174.22,10.53,12.93,265.76,159.84,1465.8,5303.09,11.32
2021/07/03 17:00:00,75.06,0.82,1.62,26.74,13.61,110.6,1583.88,0.55
2021/07/03 18:00:00,17.36,0.0,0.0,0.0,0.0,0.0,355.04,0.0
2021/07/03 19:00:00,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/04 05:00:00,9.14,0.0,0.0,0.0,0.0,0.0,168.67,0.0
2021/07/04 06:00:00,97.28,0.93,1.19,1.58,0.87,11.4,2071.15,0.3
2021/07/04 07:00:00,226.32,98.17,110.4,151.22,50.72,858.2,5720.63,54.66
2021/07/04 08:00:00,259.78,368.54,410.23,606.46,279.81,3563.2,7187.59,64.62
2021/07/04 09:00:00,550.98,294.95,321.47,1015.24,570.35,5870.2,7491.91,402.2
2021/07/04 10:00:00,550.96,754.28,808.66,1301.3,744.17,7479.0,4718.56,501.13
2021/07/04 11:00:00,521.02,715.99,770.0,1455.56,832.46,8234.8,9377.68,520.97
2021/07/04 12:00:00,596.46,265.29,289.03,1463.36,858.07,8162.8,15883.13,664.79
2021/07/04 13:00:00,669.6,304.91,321.63,1322.54,802.22,7470.0,14590.58,403.31
2021/07/04 14:00:00,617.08,275.79,302.6,1041.46,663.59,6191.2,12766.76,86.58
2021/07/04 15:00:00,451.48,182.73,196.0,676.72,395.56,4099.2,6876.44,127.96
2021/07/04 16:00:00,243.1,31.15,35.08,257.5,150.69,1422.0,3460.37,61.71
2021/07/04 17:00:00,58.02,1.63,2.31,24.06,13.08,99.2,1630.88,3.21
2021/07/04 18:00:00,11.34,0.0,0.0,0.0,0.0,0.0,271.74,0.0
2021/07/04 19:00:00,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/05 05:00:00,13.02,0.0,0.0,0.0,0.0,0.0,162.45,0.0
2021/07/05 06:00:00,95.64,0.0,0.0,0.58,0.3,0.0,1552.76,2.06
2021/07/05 07:00:00,164.3,14.91,17.8,92.04,36.7,443.6,4024.85,66.98
2021/07/05 08:00:00,264.34,122.36,133.81,232.2,116.43,1306.0,8118.15,303.75
2021/07/05 09:00:00,505.48,266.65,287.63,291.44,202.25,1892.2,10434.02,849.15
2021/07/05 10:00:00,562.3,334.07,359.74,487.92,315.54,2376.4,11595.34,1074.37
2021/07/05 11:00:00,471.12,332.15,357.33,554.28,376.26,3926.6,4940.62,1238.35
2021/07/05 12:00:00,683.96,368.31,395.61,819.96,423.6,4301.4,7389.18,709.22
2021/07/05 13:00:00,604.74,356.77,382.67,913.12,409.49,3263.6,6778.27,480.45
2021/07/05 14:00:00,438.94,291.03,316.54,378.96,268.53,2925.0,5236.62,333.8
2021/07/05 15:00:00,344.8,199.62,214.68,358.92,170.96,2576.0,2368.12,132.38
2021/07/05 16:00:00,127.56,53.07,57.78,188.62,122.63,1137.6,2404.02,70.12
2021/07/05 17:00:00,50.78,4.05,5.18,15.46,8.19,71.4,1777.29,9.2
2021/07/05 18:00:00,12.22,0.0,0.0,0.0,0.0,0.0,243.79,0.0
2021/07/05 19:00:00,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/06 05:00:00,5.06,0.0,0.0,0.0,0.0,0.0,84.83,0.0
2021/07/06 06:00:00,50.42,0.0,0.0,0.96,0.29,0.0,1299.83,2.64
2021/07/06 07:00:00,303.66,0.0,0.0,155.84,83.43,867.8,5984.72,115.94
2021/07/06 08:00:00,418.06,38.9,45.65,556.76,257.87,2727.6,9609.17,493.69
2021/07/06 09:00:00,549.84,81.63,90.49,761.38,322.07,5195.2,14543.94,813.01
2021/07/06 10:00:00,630.12,123.4,134.28,759.58,423.46,5796.6,14552.12,1053.65
2021/07/06 11:00:00,595.02,160.12,172.65,961.86,586.22,6332.8,13611.78,865.69
2021/07/06 12:00:00,543.34,133.39,144.3,1002.14,259.02,3442.2,10101.61,1181.93
2021/07/06 13:00:00,617.84,117.43,128.33,666.04,210.52,2371.4,14795.7,754.36
2021/07/06 14:00:00,540.5,94.09,102.94,333.08,231.22,2701.4,13226.36,293.15
2021/07/06 15:00:00,472.4,80.57,88.27,195.4,157.33,2003.4,10630.6,248.53
2021/07/06 16:00:00,348.88,24.72,28.99,73.7,37.35,541.6,5982.81,59.7
2021/07/06 17:00:00,97.9,0.85,1.76,6.28,3.26,22.2,2073.91,6.99
2021/07/06 18:00:00,4.02,0.0,0.0,0.0,0.0,0.0,232.27,0.0
2021/07/06 19:00:00,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07 05:00:00,15.48,0.0,0.0,0.0,0.0,0.0,186.19,0.0
2021/07/07 06:00:00,117.84,0.37,0.57,0.08,2.23,10.0,2117.72,0.97
2021/07/07 07:00:00,277.96,58.28,63.5,155.72,52.97,490.8,5853.64,71.72
2021/07/07 08:00:00,330.9,107.59,116.58,261.32,166.99,3306.2,6099.07,154.1
2021/07/07 09:00:00,463.34,247.3,265.59,803.36,322.86,2080.8,10123.08,274.19
2021/07/07 10:00:00,539.64,265.84,289.33,582.08,514.67,4908.4,11453.14,348.76
2021/07/07 11:00:00,410.96,435.56,469.5,910.4,354.58,6004.8,14786.57,306.73
2021/07/07 12:00:00,206.06,358.35,387.11,820.26,333.65,3554.8,14792.67,276.14
2021/07/07 13:00:00,450.66,396.34,420.9,498.82,497.23,3174.4,8056.85,326.66
2021/07/07 14:00:00,487.46,110.7,118.87,461.5,398.26,3045.4,13044.92,160.24
2021/07/07 15:00:00,169.46,90.08,96.67,364.36,248.85,3023.4,10617.87,93.6
2021/07/07 16:00:00,42.5,18.54,21.4,111.06,91.26,1301.6,2281.04,49.41
2021/07/07 17:00:00,12.32,0.48,0.98,8.82,17.84,71.6,2914.39,3.85
2021/07/07 18:00:00,8.42,0.0,0.0,0.0,0.0,0.0,392.29,0.0
2021/07/07 19:00:00,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/08 05:00:00,8.38,0.0,0.0,0.0,0.0,0.0,164.74,0.0
2021/07/08 06:00:00,105.48,1.96,2.27,1.3,2.11,7.6,2169.83,0.66
2021/07/08 07:00:00,276.0,73.94,82.38,137.78,82.61,711.4,6118.18,14.14
2021/07/08 08:00:00,438.06,165.61,176.24,611.66,349.33,3457.6,9492.05,96.56
2021/07/08 09:00:00,580.24,309.82,333.2,1054.94,592.84,4847.6,9359.81,163.46
2021/07/08 10:00:00,621.22,354.62,378.21,1210.18,755.35,7590.0,13594.55,237.71
2021/07/08 11:00:00,591.84,328.1,352.27,1472.56,845.15,8475.2,15103.42,247.85
2021/07/08 12:00:00,508.66,276.81,298.54,1466.72,875.71,8504.2,14856.86,295.46
2021/07/08 13:00:00,537.72,210.52,226.47,1350.24,826.0,7766.8,14235.22,262.62
2021/07/08 14:00:00,367.9,164.27,175.63,1047.14,698.93,6405.0,13001.4,152.29
2021/07/08 15:00:00,76.44,131.23,140.75,694.26,434.58,4287.6,9781.62,138.2
2021/07/08 16:00:00,13.16,40.91,45.17,271.24,174.23,1584.8,448.63,39.83
2021/07/08 17:00:00,11.62,1.95,2.43,27.36,18.23,142.2,304.32,10.73
2021/07/08 18:00:00,8.68,0.0,0.0,0.0,0.0,0.0,271.24,0.0
2021/07/08 19:00:00,0.08,0.0,0.0,0.0,0.0,0.0,1.27,0.0
2021/07/08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09 05:00:00,8.5,0.0,0.0,0.0,0.0,0.0,114.95,0.0
2021/07/09 06:00:00,105.62,0.23,0.46,1.78,1.81,11.4,1434.74,2.86
2021/07/09 07:00:00,184.18,78.18,86.97,155.62,84.26,910.4,5778.34,66.77
2021/07/09 08:00:00,327.82,338.57,354.49,566.8,330.08,3387.0,9421.43,180.09
2021/07/09 09:00:00,412.2,575.17,618.45,991.26,566.37,5840.0,12168.09,245.6
2021/07/09 10:00:00,569.32,777.17,838.0,1302.04,631.15,7357.6,12123.16,436.17
2021/07/09 11:00:00,642.84,756.56,846.55,1459.44,846.5,8183.2,15006.07,493.37
2021/07/09 12:00:00,597.84,268.49,291.76,1381.88,871.2,8080.8,15018.53,212.39
2021/07/09 13:00:00,525.98,490.64,523.04,1291.22,818.34,7764.4,14152.38,221.98
2021/07/09 14:00:00,499.36,155.71,164.02,865.6,682.17,6204.8,12567.93,181.21
2021/07/09 15:00:00,437.12,79.85,83.48,682.3,422.04,4154.2,9915.01,141.94
2021/07/09 16:00:00,195.94,35.86,39.46,249.4,178.26,1547.0,7014.42,52.4
2021/07/09 17:00:00,43.46,1.39,1.9,26.78,18.19,148.6,2235.99,7.89
2021/07/09 18:00:00,9.42,0.0,0.0,0.0,0.0,0.0,414.73,0.0
2021/07/09 19:00:00,0.14,0.0,0.0,0.0,0.0,0.0,2.01,0.0
2021/07/09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/10 05:00:00,4.92,0.0,0.0,0.0,0.0,0.0,137.78,0.0
2021/07/10 06:00:00,106.26,0.33,0.47,1.9,1.59,11.4,2116.49,0.42
2021/07/10 07:00:00,253.46,110.72,119.08,152.16,70.77,839.6,6018.92,42.43
2021/07/10 08:00:00,411.7,404.03,440.02,542.46,304.63,3247.8,9581.52,119.34
2021/07/10 09:00:00,510.58,585.29,628.38,950.7,565.08,5522.8,12143.8,165.77
2021/07/10 10:00:00,595.36,558.02,592.52,1248.54,737.36,7388.0,13967.03,191.96
2021/07/10 11:00:00,556.22,704.3,714.29,1402.08,843.44,8233.6,15052.88,319.49
2021/07/10 12:00:00,519.72,931.83,961.12,1418.36,867.81,8163.4,15221.83,549.59
2021/07/10 13:00:00,583.82,633.34,661.49,1137.06,817.51,7708.2,14269.86,803.18
2021/07/10 14:00:00,426.98,226.79,243.63,1038.7,686.09,6395.4,11460.95,473.01
2021/07/10 15:00:00,289.14,191.33,195.63,657.88,428.31,4259.4,9011.95,100.01
2021/07/10 16:00:00,76.62,76.98,83.67,243.26,170.3,1567.6,6150.58,50.73
2021/07/10 17:00:00,50.24,4.82,5.63,25.42,20.79,177.8,1224.96,3.71
2021/07/10 18:00:00,46.94,0.0,0.0,0.0,0.0,0.0,837.3,0.0
2021/07/10 19:00:00,0.32,0.0,0.0,0.0,0.0,0.0,4.83,0.0
2021/07/10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/11 05:00:00,8.72,0.0,0.0,0.0,0.0,0.0,142.32,0.0
2021/07/11 06:00:00,98.58,0.0,0.0,0.86,1.47,11.4,2224.17,5.2
2021/07/11 07:00:00,275.96,7.31,7.34,60.62,66.42,810.6,6176.42,90.68
2021/07/11 08:00:00,439.02,36.61,40.46,209.08,155.8,2036.4,8971.76,345.04
2021/07/11 09:00:00,463.34,28.17,31.1,335.46,434.49,4699.6,10052.55,715.79
2021/07/11 10:00:00,600.28,59.64,63.35,396.82,683.33,4802.4,14114.13,789.06
2021/07/11 11:00:00,665.28,76.54,81.37,463.26,841.37,4608.6,15078.82,523.12
2021/07/11 12:00:00,643.16,88.83,95.19,490.4,777.24,5901.2,15027.26,1005.34
2021/07/11 13:00:00,477.4,60.36,65.2,605.76,706.73,6436.6,14275.77,755.7
2021/07/11 14:00:00,612.82,65.23,69.82,754.0,686.01,6379.4,12735.47,614.05
2021/07/11 15:00:00,382.36,67.18,73.79,608.0,428.29,4221.8,9415.54,182.49
2021/07/11 16:00:00,268.46,12.79,14.56,263.26,167.36,1594.4,6299.17,89.34
2021/07/11 17:00:00,78.52,0.03,0.02,35.34,17.87,158.2,3012.44,6.3
2021/07/11 18:00:00,37.52,0.0,0.0,0.0,0.0,0.0,622.74,0.0
2021/07/11 19:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.92,0.0
2021/07/11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/12 05:00:00,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/12 06:00:00,62.84,0.0,0.0,0.0,0.0,0.0,0.0,4.14
2021/07/12 07:00:00,241.48,8.25,10.04,19.62,13.9,125.6,212.7,100.17
2021/07/12 08:00:00,440.72,59.01,65.35,108.64,46.99,433.4,795.7,365.37
2021/07/12 09:00:00,523.26,92.28,100.69,216.98,135.8,1162.6,1475.9,711.42
2021/07/12 10:00:00,544.38,145.43,156.14,223.46,103.05,1321.2,3814.0,1062.61
2021/07/12 11:00:00,576.24,192.61,206.69,355.52,185.78,1443.6,7222.6,1210.03
2021/07/12 12:00:00,540.06,188.04,201.9,343.76,162.2,2909.4,6239.9,1085.82
2021/07/12 13:00:00,575.02,136.79,147.66,352.46,184.66,2055.2,4324.9,873.72
2021/07/12 14:00:00,572.76,105.73,115.06,313.74,438.78,3375.0,4468.7,548.64
2021/07/12 15:00:00,501.36,68.28,75.02,485.36,305.09,2628.6,5980.8,233.2
2021/07/12 16:00:00,78.04,21.49,24.69,219.28,144.35,1394.0,2883.8,65.47
2021/07/12 17:00:00,21.92,1.02,1.6,26.86,15.32,128.8,557.1,4.45
2021/07/12 18:00:00,7.72,0.0,0.0,0.0,0.0,0.0,1.4,0.0
2021/07/12 19:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/13 05:00:00,10.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/13 06:00:00,100.98,0.0,0.0,0.42,1.08,0.0,0.0,1.4
2021/07/13 07:00:00,265.9,39.89,44.5,95.44,73.35,546.8,398.4,65.18
2021/07/13 08:00:00,351.74,107.24,117.58,411.6,307.1,3128.6,1212.1,210.94
2021/07/13 09:00:00,539.88,210.03,226.26,994.28,541.63,5740.0,1908.5,251.73
2021/07/13 10:00:00,553.02,377.14,406.73,1311.0,733.55,7498.8,2385.9,278.9
2021/07/13 11:00:00,438.4,416.74,452.55,1488.04,824.8,8433.8,2921.7,260.62
2021/07/13 12:00:00,425.4,392.27,407.41,1493.18,851.41,8536.0,4365.7,210.52
2021/07/13 13:00:00,543.92,136.89,147.4,1365.82,805.48,7763.6,9292.3,202.59
2021/07/13 14:00:00,506.84,75.94,81.15,1111.5,670.34,6290.4,8685.7,180.3
